,dt,ncol,lon,lat,pres,wspd,year,month,day,hour,mdstr,doy,stmnum,isgen,islys,unseed_pt,istouched,tgt_hemi,righthemi,us_elig
17576,2011-06-03 18:00:00,80657.0,327.542673,9.52775,100955.3,21.32481,2011.0,6.0,3.0,18.0,6-3,154.0,967,False,False,False,1,,False,False
17577,2011-06-04 00:00:00,80619.0,324.75,9.055226,101182.5,19.76546,2011.0,6.0,4.0,0.0,6-4,155.0,967,False,True,True,1,-1.0,False,False
17578,2011-06-07 00:00:00,181479.0,48.75,-7.203581,101009.5,20.28405,2011.0,6.0,7.0,0.0,6-7,158.0,968,True,False,False,0,-1.0,True,True
17579,2011-06-07 06:00:00,180429.0,51.0,-7.769265,101020.1,19.88956,2011.0,6.0,7.0,6.0,6-7,158.0,968,False,False,False,0,,False,True
17580,2011-06-07 12:00:00,178249.0,48.957254,-8.691224,100965.2,24.42966,2011.0,6.0,7.0,12.0,6-7,158.0,968,False,False,False,0,,False,True
17581,2011-06-07 18:00:00,178224.0,47.25,-8.465312,101111.7,20.78444,2011.0,6.0,7.0,18.0,6-7,158.0,968,False,False,False,0,,False,True
17582,2011-06-08 00:00:00,176045.0,45.542656,-9.326423,100574.7,32.45636,2011.0,6.0,8.0,0.0,6-8,159.0,968,False,False,False,0,-1.0,True,True
17583,2011-06-08 06:00:00,45819.0,42.75,-9.998236,100005.0,31.36069,2011.0,6.0,8.0,6.0,6-8,159.0,968,False,False,False,0,,False,True
17584,2011-06-08 12:00:00,46869.0,40.5,-10.184703,99940.07,31.50914,2011.0,6.0,8.0,12.0,6-8,159.0,968,False,False,False,0,,False,True
17585,2011-06-08 18:00:00,46842.0,38.25,-10.511019,99378.05,35.30039,2011.0,6.0,8.0,18.0,6-8,159.0,968,False,False,False,0,,False,True
17586,2011-06-09 00:00:00,46814.0,35.792757,-10.848525,99394.41,43.70836,2011.0,6.0,9.0,0.0,6-9,160.0,968,False,False,False,0,-1.0,True,True
17587,2011-06-09 06:00:00,46786.0,33.207341,-11.181825,99502.56,43.50716,2011.0,6.0,9.0,6.0,6-9,160.0,968,False,False,False,0,,False,True
17588,2011-06-09 12:00:00,45676.0,30.957345,-12.106077,99612.39,39.77238,2011.0,6.0,9.0,12.0,6-9,160.0,968,False,False,False,0,,False,True
17589,2011-06-09 18:00:00,45653.0,29.042754,-12.0375,99475.39,42.59896,2011.0,6.0,9.0,18.0,6-9,160.0,968,False,False,False,0,,False,True
17590,2011-06-10 00:00:00,45629.0,26.79275,-12.095791,98965.04,44.4352,2011.0,6.0,10.0,0.0,6-10,161.0,968,False,False,False,0,-1.0,True,True
17591,2011-06-10 06:00:00,46683.0,24.75,-11.802136,99366.13,40.5074,2011.0,6.0,10.0,6.0,6-10,161.0,968,False,False,False,0,,False,True
17592,2011-06-10 12:00:00,46660.0,22.70733,-12.29502,99563.27,43.77191,2011.0,6.0,10.0,12.0,6-10,161.0,968,False,False,False,0,,False,True
17593,2011-06-10 18:00:00,45558.0,21.0,-12.633084,99889.12,34.96973,2011.0,6.0,10.0,18.0,6-10,161.0,968,False,False,False,0,,False,True
17594,2011-06-11 00:00:00,45536.0,19.292741,-12.964313,99541.41,46.74928,2011.0,6.0,11.0,0.0,6-11,162.0,968,False,False,False,0,-1.0,True,True
17595,2011-06-11 06:00:00,45515.0,17.792741,-13.395842,98540.56,52.7711,2011.0,6.0,11.0,6.0,6-11,162.0,968,False,False,False,0,,False,True
17596,2011-06-11 12:00:00,44418.0,16.5,-13.885477,96196.25,61.60367,2011.0,6.0,11.0,12.0,6-11,162.0,968,False,False,False,0,,False,True
17597,2011-06-11 18:00:00,43327.0,15.207327,-14.497251,98201.06,51.51261,2011.0,6.0,11.0,18.0,6-11,162.0,968,False,False,False,0,,False,True
17598,2011-06-12 00:00:00,43305.0,14.25,-15.086622,98219.55,53.70638,2011.0,6.0,12.0,0.0,6-12,163.0,968,False,False,False,0,-1.0,True,True
17599,2011-06-12 06:00:00,42226.0,13.707327,-15.322791,98293.92,53.45495,2011.0,6.0,12.0,6.0,6-12,163.0,968,False,False,False,0,,False,True
17600,2011-06-12 12:00:00,42215.0,13.29274,-15.550744,98076.12,56.52741,2011.0,6.0,12.0,12.0,6-12,163.0,968,False,False,False,0,,False,True
17601,2011-06-12 18:00:00,42214.0,12.957326,-15.570953,98694.91,54.9148,2011.0,6.0,12.0,18.0,6-12,163.0,968,False,False,False,0,,False,True
17602,2011-06-13 00:00:00,41135.0,13.292742,-16.081073,98519.16,47.96931,2011.0,6.0,13.0,0.0,6-13,164.0,968,False,False,False,0,-1.0,True,True
17603,2011-06-13 06:00:00,40052.0,13.292745,-16.814245,97250.1,56.35225,2011.0,6.0,13.0,6.0,6-13,164.0,968,False,False,False,0,,False,True
17604,2011-06-13 12:00:00,38970.0,13.5,-17.533522,96395.33,54.82301,2011.0,6.0,13.0,12.0,6-13,164.0,968,False,False,False,0,,False,True
17605,2011-06-13 18:00:00,38973.0,14.25,-18.009568,98620.67,47.36234,2011.0,6.0,13.0,18.0,6-13,164.0,968,False,False,False,0,,False,True
17606,2011-06-14 00:00:00,37900.0,14.457344,-18.398035,98772.86,45.67842,2011.0,6.0,14.0,0.0,6-14,165.0,968,False,False,False,0,-1.0,True,True
17607,2011-06-14 06:00:00,36819.0,15.0,-19.085162,99445.68,38.13864,2011.0,6.0,14.0,6.0,6-14,165.0,968,False,False,False,0,,False,True
17608,2011-06-14 12:00:00,34663.0,15.207358,-20.325748,99884.62,36.62912,2011.0,6.0,14.0,12.0,6-14,165.0,968,False,False,False,0,,False,True
17609,2011-06-14 18:00:00,33584.0,16.292783,-21.480515,100081.5,37.11666,2011.0,6.0,14.0,18.0,6-14,165.0,968,False,False,False,0,,False,True
17610,2011-06-15 00:00:00,31431.0,17.25,-22.509587,99648.99,40.39095,2011.0,6.0,15.0,0.0,6-15,166.0,968,False,False,False,0,-1.0,True,True
17611,2011-06-15 06:00:00,30354.0,18.0,-23.474307,100489.6,34.76986,2011.0,6.0,15.0,6.0,6-15,166.0,968,False,True,False,0,,False,True
17612,2011-06-08 06:00:00,299469.0,221.25,-14.15424,101307.7,25.85912,2011.0,6.0,8.0,6.0,6-8,159.0,969,True,False,False,0,,False,True
17613,2011-06-08 12:00:00,300552.0,221.25,-13.302818,101160.1,28.02852,2011.0,6.0,8.0,12.0,6-8,159.0,969,False,False,False,0,,False,True
17614,2011-06-08 18:00:00,300582.0,223.5,-12.693184,101152.3,25.09249,2011.0,6.0,8.0,18.0,6-8,159.0,969,False,False,False,0,,False,True
17615,2011-06-09 00:00:00,,,,,,,,,,,,969,False,False,False,0,-1.0,False,True
17616,2011-06-09 06:00:00,424029.0,228.20716,-15.970772,101505.7,19.7684,2011.0,6.0,9.0,6.0,6-9,160.0,969,False,False,False,0,,False,True
17617,2011-06-09 12:00:00,424006.0,227.042566,-16.115201,101474.8,18.6302,2011.0,6.0,9.0,12.0,6-9,160.0,969,False,False,False,0,,False,True
17618,2011-06-09 18:00:00,,,,,,,,,,,,969,False,False,False,0,,False,True
17619,2011-06-10 00:00:00,429455.0,232.5,-14.284559,101346.6,20.00543,2011.0,6.0,10.0,0.0,6-10,161.0,969,False,False,False,0,-1.0,True,True
17620,2011-06-10 06:00:00,,,,,,,,,,,,969,False,False,False,0,,False,True
17621,2011-06-10 12:00:00,,,,,,,,,,,,969,False,False,False,0,,False,True
17622,2011-06-10 18:00:00,,,,,,,,,,,,969,False,False,False,0,,False,True
17623,2011-06-11 00:00:00,435890.0,230.25,-10.295283,101226.5,17.62593,2011.0,6.0,11.0,0.0,6-11,162.0,969,False,False,False,0,-1.0,True,True
17624,2011-06-11 06:00:00,435884.0,229.5,-9.923981,101409.0,16.42196,2011.0,6.0,11.0,6.0,6-11,162.0,969,False,False,False,0,,False,True
17625,2011-06-11 12:00:00,,,,,,,,,,,,969,False,False,False,0,,False,True
17626,2011-06-11 18:00:00,435856.0,227.042657,-9.558465,101532.2,16.86033,2011.0,6.0,11.0,18.0,6-11,162.0,969,False,False,False,0,,False,True
17627,2011-06-12 00:00:00,308143.0,223.70734,-9.136437,101240.1,18.24614,2011.0,6.0,12.0,0.0,6-12,163.0,969,False,False,False,0,-1.0,True,True
17628,2011-06-12 06:00:00,308130.0,222.75,-9.026947,100885.9,30.95984,2011.0,6.0,12.0,6.0,6-12,163.0,969,False,False,False,0,,False,True
17629,2011-06-12 12:00:00,305968.0,222.207349,-10.241179,100952.4,29.36134,2011.0,6.0,12.0,12.0,6-12,163.0,969,False,False,False,0,,False,True
17630,2011-06-12 18:00:00,303768.0,219.0,-11.762924,101246.3,28.49975,2011.0,6.0,12.0,18.0,6-12,163.0,969,False,False,False,0,,False,True
17631,2011-06-13 00:00:00,302676.0,218.25,-12.656153,100898.4,26.7792,2011.0,6.0,13.0,0.0,6-13,164.0,969,False,False,False,0,-1.0,True,True
17632,2011-06-13 06:00:00,302654.0,216.542783,-13.215111,101183.1,23.36463,2011.0,6.0,13.0,6.0,6-13,164.0,969,False,False,False,0,,False,True
17633,2011-06-13 12:00:00,301559.0,215.042785,-13.806578,101182.1,24.63742,2011.0,6.0,13.0,12.0,6-13,164.0,969,False,False,False,0,,False,True
17634,2011-06-13 18:00:00,301530.0,213.0,-14.418131,101323.2,26.99896,2011.0,6.0,13.0,18.0,6-13,164.0,969,False,False,False,0,,False,True
17635,2011-06-14 00:00:00,300433.0,210.957373,-15.092725,101313.7,25.48936,2011.0,6.0,14.0,0.0,6-14,165.0,969,False,False,False,0,-1.0,True,True
17636,2011-06-14 06:00:00,300409.0,208.707368,-15.234568,101305.2,28.90126,2011.0,6.0,14.0,6.0,6-14,165.0,969,False,False,False,0,,False,True
17637,2011-06-14 12:00:00,300377.0,206.792782,-15.985572,101258.8,29.4839,2011.0,6.0,14.0,12.0,6-14,165.0,969,False,False,False,0,,False,True
17638,2011-06-14 18:00:00,300350.0,204.542777,-16.274169,101361.1,30.2112,2011.0,6.0,14.0,18.0,6-14,165.0,969,False,False,False,0,,False,True
17639,2011-06-15 00:00:00,300326.0,202.292769,-16.223729,101246.0,29.01783,2011.0,6.0,15.0,0.0,6-15,166.0,969,False,False,False,0,-1.0,True,True
17640,2011-06-15 06:00:00,300300.0,200.25,-16.438335,101320.2,29.98144,2011.0,6.0,15.0,6.0,6-15,166.0,969,False,False,False,0,,False,True
17641,2011-06-15 12:00:00,300276.0,198.0,-16.452445,101192.7,29.07296,2011.0,6.0,15.0,12.0,6-15,166.0,969,False,False,False,0,,False,True
17642,2011-06-15 18:00:00,300257.0,196.292753,-16.596082,100747.9,40.00727,2011.0,6.0,15.0,18.0,6-15,166.0,969,False,False,False,0,,False,True
17643,2011-06-16 00:00:00,301310.0,194.042744,-16.032595,101090.2,29.03648,2011.0,6.0,16.0,0.0,6-16,167.0,969,False,True,False,0,-1.0,True,True
17644,2011-06-13 00:00:00,180430.0,50.457265,-7.548165,101379.9,15.16485,2011.0,6.0,13.0,0.0,6-13,164.0,970,True,False,False,0,-1.0,True,True
17645,2011-06-13 06:00:00,181494.0,49.5,-6.867425,101485.3,16.12161,2011.0,6.0,13.0,6.0,6-13,164.0,970,False,False,False,0,,False,True
17646,2011-06-13 12:00:00,,,,,,,,,,,,970,False,False,False,0,,False,True
17647,2011-06-13 18:00:00,,,,,,,,,,,,970,False,False,False,0,,False,True
17648,2011-06-14 00:00:00,,,,,,,,,,,,970,False,False,False,0,-1.0,False,True
17649,2011-06-14 06:00:00,175053.0,53.25,-11.332627,101448.1,19.97261,2011.0,6.0,14.0,6.0,6-14,165.0,970,False,False,False,0,,False,True
17650,2011-06-14 12:00:00,173960.0,51.542648,-11.247928,101262.4,19.52131,2011.0,6.0,14.0,12.0,6-14,165.0,970,False,False,False,0,,False,True
17651,2011-06-14 18:00:00,173938.0,49.707231,-11.125643,101512.8,18.2406,2011.0,6.0,14.0,18.0,6-14,165.0,970,False,False,False,0,,False,True
17652,2011-06-15 00:00:00,172835.0,47.792639,-11.225885,101253.2,22.51803,2011.0,6.0,15.0,0.0,6-15,166.0,970,False,False,False,0,-1.0,True,True
17653,2011-06-15 06:00:00,172811.0,46.292634,-11.368078,101391.5,23.77194,2011.0,6.0,15.0,6.0,6-15,166.0,970,False,False,False,0,,False,True
17654,2011-06-15 12:00:00,42589.0,44.457373,-11.784384,101360.1,18.11504,2011.0,6.0,15.0,12.0,6-15,166.0,970,False,False,False,0,,False,True
17655,2011-06-15 18:00:00,42571.0,42.957373,-12.074364,101565.6,17.50501,2011.0,6.0,15.0,18.0,6-15,166.0,970,False,False,False,0,,False,True
17656,2011-06-16 00:00:00,42556.0,41.457369,-12.095531,101454.9,18.81102,2011.0,6.0,16.0,0.0,6-16,167.0,970,False,False,False,0,-1.0,True,True
17657,2011-06-16 06:00:00,43614.0,39.75,-11.804774,101394.2,18.57743,2011.0,6.0,16.0,6.0,6-16,167.0,970,False,True,False,0,,False,True
17658,2011-06-14 12:00:00,467964.0,299.457314,7.852067,101138.8,17.70218,2011.0,6.0,14.0,12.0,6-14,165.0,971,True,False,False,2,,False,False
17659,2011-06-14 18:00:00,467955.0,298.707313,7.90872,101119.5,18.00511,2011.0,6.0,14.0,18.0,6-14,165.0,971,False,False,False,2,,False,False
17660,2011-06-15 00:00:00,467948.0,298.5,7.924142,100775.6,18.6508,2011.0,6.0,15.0,0.0,6-15,166.0,971,False,False,True,2,-1.0,False,False
17661,2011-06-15 06:00:00,,,,,,,,,,,,971,False,False,False,2,,False,False
17662,2011-06-15 12:00:00,471211.0,301.292739,9.467827,101241.5,17.06335,2011.0,6.0,15.0,12.0,6-15,166.0,971,False,False,False,2,,False,False
17663,2011-06-15 18:00:00,470070.0,295.707318,9.292728,101220.8,14.85042,2011.0,6.0,15.0,18.0,6-15,166.0,971,False,False,False,2,,False,False
17664,2011-06-16 00:00:00,470074.0,296.042733,9.454201,101263.5,11.74723,2011.0,6.0,16.0,0.0,6-16,167.0,971,False,False,True,2,-1.0,False,False
17665,2011-06-16 06:00:00,469061.0,301.5,8.335125,100243.5,24.54502,2011.0,6.0,16.0,6.0,6-16,167.0,971,False,False,False,2,,False,False
17666,2011-06-16 12:00:00,469060.0,301.292732,8.353288,101080.7,16.86783,2011.0,6.0,16.0,12.0,6-16,167.0,971,False,False,False,2,,False,False
17667,2011-06-16 18:00:00,469059.0,300.957318,8.382449,101255.3,13.4048,2011.0,6.0,16.0,18.0,6-16,167.0,971,False,False,False,2,,False,False
17668,2011-06-17 00:00:00,470126.0,300.75,8.870536,101408.2,12.26453,2011.0,6.0,17.0,0.0,6-17,168.0,971,False,True,False,2,-1.0,False,False
17669,2011-06-14 12:00:00,661675.0,307.812819,40.723593,98070.21,30.8002,2011.0,6.0,14.0,12.0,6-14,165.0,972,True,False,False,0,,False,False
17670,2011-06-14 18:00:00,663837.0,307.87035,41.991654,98001.1,29.5195,2011.0,6.0,14.0,18.0,6-14,165.0,972,False,False,False,0,,False,False
17671,2011-06-15 00:00:00,664914.0,307.088247,42.290008,98088.05,27.63865,2011.0,6.0,15.0,0.0,6-15,166.0,972,False,False,False,0,-1.0,False,False
17672,2011-06-15 06:00:00,664904.0,306.165235,41.672591,98296.46,26.29036,2011.0,6.0,15.0,6.0,6-15,166.0,972,False,False,False,0,,False,False
17673,2011-06-15 12:00:00,663817.0,305.899841,40.689118,98641.81,25.58554,2011.0,6.0,15.0,12.0,6-15,166.0,972,False,False,False,0,,False,False
17674,2011-06-15 18:00:00,661654.0,306.705967,39.657016,98907.73,23.05871,2011.0,6.0,15.0,18.0,6-15,166.0,972,False,False,False,0,,False,False
17675,2011-06-16 00:00:00,659503.0,307.881535,39.217712,99182.91,23.12376,2011.0,6.0,16.0,0.0,6-16,167.0,972,False,False,False,0,-1.0,False,False
17676,2011-06-16 06:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17677,2011-06-16 12:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17678,2011-06-16 18:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17679,2011-06-17 00:00:00,657416.0,314.786559,41.78439,100118.9,19.51527,2011.0,6.0,17.0,0.0,6-17,168.0,972,False,False,False,0,-1.0,False,False
17680,2011-06-17 06:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17681,2011-06-17 12:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17682,2011-06-17 18:00:00,,,,,,,,,,,,972,False,False,False,0,,False,False
17683,2011-06-18 00:00:00,655287.0,319.069495,42.04184,100586.8,17.3364,2011.0,6.0,18.0,0.0,6-18,169.0,972,False,False,False,0,-1.0,False,False
17684,2011-06-18 06:00:00,654209.0,319.605184,41.515181,100491.7,18.9959,2011.0,6.0,18.0,6.0,6-18,169.0,972,False,False,False,0,,False,False
17685,2011-06-18 12:00:00,653137.0,321.109059,41.047382,100555.4,18.89775,2011.0,6.0,18.0,12.0,6-18,169.0,972,False,False,False,0,,False,False
17686,2011-06-18 18:00:00,652061.0,322.187181,40.723593,100598.6,16.14945,2011.0,6.0,18.0,18.0,6-18,169.0,972,False,True,False,0,,False,False
17687,2011-06-15 06:00:00,443186.0,299.25,-7.209955,101119.0,17.85253,2011.0,6.0,15.0,6.0,6-15,166.0,973,True,False,False,0,,False,True
17688,2011-06-15 12:00:00,443177.0,298.5,-7.261634,100234.5,28.13844,2011.0,6.0,15.0,12.0,6-15,166.0,973,False,False,False,0,,False,True
17689,2011-06-15 18:00:00,443153.0,297.0,-7.847066,100751.0,20.54131,2011.0,6.0,15.0,18.0,6-15,166.0,973,False,False,False,0,,False,True
17690,2011-06-16 00:00:00,443142.0,295.707311,-7.934147,100916.1,19.37884,2011.0,6.0,16.0,0.0,6-16,167.0,973,False,False,False,0,-1.0,True,True
17691,2011-06-16 06:00:00,443126.0,294.75,-7.996046,100586.7,21.00589,2011.0,6.0,16.0,6.0,6-16,167.0,973,False,False,False,0,,False,True
17692,2011-06-16 12:00:00,442037.0,293.25,-8.279691,100857.4,21.29023,2011.0,6.0,16.0,12.0,6-16,167.0,973,False,False,False,0,,False,True
17693,2011-06-16 18:00:00,442022.0,292.5,-8.828256,100887.0,20.81012,2011.0,6.0,16.0,18.0,6-16,167.0,973,False,False,False,0,,False,True
17694,2011-06-17 00:00:00,440926.0,290.792728,-9.635382,100659.2,28.94331,2011.0,6.0,17.0,0.0,6-17,168.0,973,False,False,False,0,-1.0,True,True
17695,2011-06-17 06:00:00,439838.0,289.5,-9.910027,100294.1,30.67808,2011.0,6.0,17.0,6.0,6-17,168.0,973,False,False,False,0,,False,True
17696,2011-06-17 12:00:00,439821.0,288.207315,-10.50247,100578.1,25.84352,2011.0,6.0,17.0,12.0,6-17,168.0,973,False,False,False,0,,False,True
17697,2011-06-17 18:00:00,438735.0,287.457317,-11.263785,100596.6,27.20732,2011.0,6.0,17.0,18.0,6-17,168.0,973,False,False,False,0,,False,True
17698,2011-06-18 00:00:00,437641.0,286.292732,-12.054059,100276.9,32.70543,2011.0,6.0,18.0,0.0,6-18,169.0,973,False,False,False,0,-1.0,True,True
17699,2011-06-18 06:00:00,436558.0,285.542732,-12.498644,100132.4,34.29961,2011.0,6.0,18.0,6.0,6-18,169.0,973,False,False,False,0,,False,True
17700,2011-06-18 12:00:00,435468.0,284.457321,-13.614862,99981.52,39.39234,2011.0,6.0,18.0,12.0,6-18,169.0,973,False,False,False,0,,False,True
17701,2011-06-18 18:00:00,434383.0,284.042737,-14.369222,98861.72,55.94006,2011.0,6.0,18.0,18.0,6-18,169.0,973,False,False,False,0,,False,True
17702,2011-06-19 00:00:00,433304.0,283.5,-14.603501,98924.41,39.81079,2011.0,6.0,19.0,0.0,6-19,170.0,973,False,False,False,0,-1.0,True,True
17703,2011-06-19 06:00:00,433291.0,282.542735,-14.860625,99886.77,36.94403,2011.0,6.0,19.0,6.0,6-19,170.0,973,False,False,False,0,,False,True
17704,2011-06-19 12:00:00,433283.0,282.0,-14.889913,99678.59,39.13285,2011.0,6.0,19.0,12.0,6-19,170.0,973,False,False,False,0,,False,True
17705,2011-06-19 18:00:00,433269.0,280.707319,-15.284872,99923.94,39.99078,2011.0,6.0,19.0,18.0,6-19,170.0,973,False,False,False,0,,False,True
17706,2011-06-20 00:00:00,432189.0,279.957318,-15.524278,100238.4,33.86275,2011.0,6.0,20.0,0.0,6-20,171.0,973,False,False,False,0,-1.0,True,True
17707,2011-06-20 06:00:00,432172.0,278.792728,-15.573935,100538.0,31.55621,2011.0,6.0,20.0,6.0,6-20,171.0,973,False,False,False,0,,False,True
17708,2011-06-20 12:00:00,432159.0,277.707313,-15.820392,100669.7,30.21718,2011.0,6.0,20.0,12.0,6-20,171.0,973,False,False,False,0,,False,True
17709,2011-06-20 18:00:00,431076.0,276.957313,-16.385044,100723.3,26.71144,2011.0,6.0,20.0,18.0,6-20,171.0,973,False,False,False,0,,False,True
17710,2011-06-21 00:00:00,431061.0,276.207312,-16.948538,100711.6,27.30025,2011.0,6.0,21.0,0.0,6-21,172.0,973,False,False,False,0,-1.0,True,True
17711,2011-06-21 06:00:00,,,,,,,,,,,,973,False,False,False,0,,False,True
17712,2011-06-21 12:00:00,428883.0,273.957307,-18.16674,100866.3,25.65325,2011.0,6.0,21.0,12.0,6-21,172.0,973,False,False,False,0,,False,True
17713,2011-06-21 18:00:00,427801.0,273.542719,-18.716666,100975.4,24.091,2011.0,6.0,21.0,18.0,6-21,172.0,973,False,False,False,0,,False,True
17714,2011-06-22 00:00:00,,,,,,,,,,,,973,False,False,False,0,-1.0,False,True
17715,2011-06-22 06:00:00,426708.0,272.457304,-20.025743,101139.8,21.07427,2011.0,6.0,22.0,6.0,6-22,173.0,973,False,False,False,0,,False,True
17716,2011-06-22 12:00:00,,,,,,,,,,,,973,False,False,False,0,,False,True
17717,2011-06-22 18:00:00,423481.0,272.79272,-21.933692,101186.5,23.0571,2011.0,6.0,22.0,18.0,6-22,173.0,973,False,False,False,0,,False,True
17718,2011-06-23 00:00:00,421347.0,273.957315,-23.200436,99940.05,39.72533,2011.0,6.0,23.0,0.0,6-23,174.0,973,False,True,False,0,-1.0,True,True
17719,2011-06-15 12:00:00,40465.0,317.457209,-12.470155,101277.9,23.1174,2011.0,6.0,15.0,12.0,6-15,166.0,974,True,False,False,0,,False,True
17720,2011-06-15 18:00:00,,,,,,,,,,,,974,False,False,False,0,,False,True
17721,2011-06-16 00:00:00,,,,,,,,,,,,974,False,False,False,0,-1.0,False,True
17722,2011-06-16 06:00:00,426111.0,312.207419,-15.446456,100687.9,30.45906,2011.0,6.0,16.0,6.0,6-16,167.0,974,False,False,False,0,,False,True
17723,2011-06-16 12:00:00,426095.0,311.25,-15.66707,100158.5,28.76618,2011.0,6.0,16.0,12.0,6-16,167.0,974,False,False,False,0,,False,True
17724,2011-06-16 18:00:00,425005.0,310.292845,-16.757907,100820.4,26.89604,2011.0,6.0,16.0,18.0,6-16,167.0,974,False,False,False,0,,False,True
17725,2011-06-17 00:00:00,423921.0,309.207436,-17.348683,101038.1,22.72036,2011.0,6.0,17.0,0.0,6-17,168.0,974,False,False,False,0,-1.0,True,True
17726,2011-06-17 06:00:00,422839.0,308.792856,-17.8924,100832.8,24.3927,2011.0,6.0,17.0,6.0,6-17,168.0,974,False,False,False,0,,False,True
17727,2011-06-17 12:00:00,422828.0,308.25,-18.191933,100545.2,28.40661,2011.0,6.0,17.0,12.0,6-17,168.0,974,False,False,False,0,,False,True
17728,2011-06-17 18:00:00,421754.0,308.25,-18.644332,100587.3,25.87711,2011.0,6.0,17.0,18.0,6-17,168.0,974,False,False,False,0,,False,True
17729,2011-06-18 00:00:00,421751.0,308.25,-18.817802,100679.5,24.94571,2011.0,6.0,18.0,0.0,6-18,169.0,974,False,False,False,0,-1.0,True,True
17730,2011-06-18 06:00:00,421747.0,308.042872,-19.148838,100627.8,27.48813,2011.0,6.0,18.0,6.0,6-18,169.0,974,False,False,False,0,,False,True
17731,2011-06-18 12:00:00,420675.0,307.707461,-19.4043,100033.9,34.23978,2011.0,6.0,18.0,12.0,6-18,169.0,974,False,False,False,0,,False,True
17732,2011-06-18 18:00:00,420666.0,306.957459,-19.584251,100770.8,27.68536,2011.0,6.0,18.0,18.0,6-18,169.0,974,False,True,False,0,,False,True
17733,2011-06-17 00:00:00,305055.0,146.25,-11.288896,101526.3,20.62621,2011.0,6.0,17.0,0.0,6-17,168.0,975,True,False,False,0,-1.0,True,True
17734,2011-06-17 06:00:00,305026.0,143.457241,-10.917274,101326.8,21.2194,2011.0,6.0,17.0,6.0,6-17,168.0,975,False,False,False,0,,False,True
17735,2011-06-17 12:00:00,,,,,,,,,,,,975,False,False,False,0,,False,True
17736,2011-06-17 18:00:00,,,,,,,,,,,,975,False,False,False,0,,False,True
17737,2011-06-18 00:00:00,311547.0,147.75,-8.091841,101369.6,18.02567,2011.0,6.0,18.0,0.0,6-18,169.0,975,False,False,False,0,-1.0,True,True
17738,2011-06-18 06:00:00,310461.0,147.0,-8.375896,101180.3,16.5891,2011.0,6.0,18.0,6.0,6-18,169.0,975,False,False,False,0,,False,True
17739,2011-06-18 12:00:00,309375.0,146.25,-8.760582,101464.2,14.26257,2011.0,6.0,18.0,12.0,6-18,169.0,975,False,False,False,0,,False,True
17740,2011-06-18 18:00:00,308293.0,145.707258,-9.33231,101433.9,12.7413,2011.0,6.0,18.0,18.0,6-18,169.0,975,False,False,False,0,,False,True
17741,2011-06-19 00:00:00,307198.0,144.957249,-10.3232,101646.6,15.77318,2011.0,6.0,19.0,0.0,6-19,170.0,975,False,False,False,0,-1.0,True,True
17742,2011-06-19 06:00:00,,,,,,,,,,,,975,False,False,False,0,,False,True
17743,2011-06-19 12:00:00,,,,,,,,,,,,975,False,False,False,0,,False,True
17744,2011-06-19 18:00:00,301860.0,150.0,-13.725454,100762.2,29.0146,2011.0,6.0,19.0,18.0,6-19,170.0,975,False,False,False,0,,False,True
17745,2011-06-20 00:00:00,301838.0,148.292639,-13.672379,100667.1,37.83484,2011.0,6.0,20.0,0.0,6-20,171.0,975,False,False,False,0,-1.0,True,True
17746,2011-06-20 06:00:00,300743.0,146.792632,-13.919707,100330.2,34.90742,2011.0,6.0,20.0,6.0,6-20,171.0,975,False,False,False,0,,False,True
17747,2011-06-20 12:00:00,301801.0,144.957222,-13.17609,101181.6,28.21141,2011.0,6.0,20.0,12.0,6-20,171.0,975,False,True,False,0,,False,True
17748,2011-06-19 06:00:00,55383.0,27.75,-6.163719,101253.5,22.69673,2011.0,6.0,19.0,6.0,6-19,170.0,976,True,False,False,0,,False,True
17749,2011-06-19 12:00:00,55372.0,26.457305,-6.234745,101003.2,27.21928,2011.0,6.0,19.0,12.0,6-19,170.0,976,False,False,False,0,,False,True
17750,2011-06-19 18:00:00,54267.0,24.75,-6.817881,100991.8,21.39628,2011.0,6.0,19.0,18.0,6-19,170.0,976,False,False,False,0,,False,True
17751,2011-06-20 00:00:00,54246.0,23.25,-7.088074,100996.8,20.55832,2011.0,6.0,20.0,0.0,6-20,171.0,976,False,False,False,0,-1.0,True,True
17752,2011-06-20 06:00:00,54223.0,21.207306,-7.504498,101139.3,24.36854,2011.0,6.0,20.0,6.0,6-20,171.0,976,False,False,False,0,,False,True
17753,2011-06-20 12:00:00,53121.0,19.5,-7.782764,100191.5,31.23099,2011.0,6.0,20.0,12.0,6-20,171.0,976,False,False,False,0,,False,True
17754,2011-06-20 18:00:00,53097.0,18.0,-8.368635,100852.5,26.9206,2011.0,6.0,20.0,18.0,6-20,171.0,976,False,False,False,0,,False,True
17755,2011-06-21 00:00:00,52000.0,15.957306,-8.65856,100375.4,29.12917,2011.0,6.0,21.0,0.0,6-21,172.0,976,False,False,False,0,-1.0,True,True
